,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
38,(0.4357897287348452-0.895248895299878j),(0.6578224793546033-0.07624923189266497j),(0.09353889337473087-0.12800423160418573j),(0.6784151110936189-0.668465395287157j),(0.26059290708787985-0.6346395358015131j),(0.4469900846045207-0.6351106769804756j),(0.5394385983792092-0.07694207211564463j),(0.3232868878076456-0.5079722998177989j),(0.10522742675314956-0.22560454664569107j),(0.8339553116865274-0.8316199176677853j),(0.6615100069395042-0.9228973150483194j),(0.8460642367038893-0.2823545241075448j),(0.7933848403416602-0.5356582154394519j),(0.10520975214882977-0.1884400377262785j),(0.15955946581711322-0.15819438452748802j),(0.8068372727359133-0.14528473523984164j),(0.6511543355482898-0.6344341493645514j),(0.9689411621332007-0.4407039363824077j),(0.7723399580310257-0.9120997796077427j),(0.7305532402705305-0.8734635193552929j),(0.13127603177881852-0.7502260686430822j),(0.4864119122739866-0.05315800017041461j),(0.20404837557764632-0.21728105595249136j),(0.19106929344044687-0.9166251305469828j),(0.057098256508787526-0.9422333577792739j),(0.9776468676630481-0.8563393161543473j),(0.08116760629677922-0.47310566929224296j),(0.41162176354135893-0.7858289309693394j),(0.7597097480682624-0.5198727545196364j),(0.31946190349371684-0.8021567624412145j),(0.5205047492279259-0.9602173516361392j),(0.7073684813867746-0.833964305278805j),(0.5119432698891704-0.2570728947393709j),(0.6733687130708804-0.6564667535836847j),(0.7812394660705217-0.45492811139203704j),(0.06417899232111901-0.21593881539766535j),(0.6021717525764547-0.9415424017316029j),(0.2873175757561057-0.11546584911291591j),(0.9798448665947493+0j),(0.08116589113697625+0.5532265893942897j),(0.4649851134903251+0.20847223732349862j),(0.4965696322121137+0.007839023395613043j),(0.7647272491376768+0.8498237199324582j),(0.10156339115083912+0.01670804861101205j),(0.433835790948476+0.3960725875144163j),(0.2539926095386019+0.7559326963236428j),(0.17720443794408025+0.6515156291386875j),(0.4646437772629143+0.6487186419473159j),(0.8962671340899844+0.9995130242252446j),(0.3580226213055595+0.3487107735846574j)
39,(0.8062301276145006-0.6490206716776816j),(0.5656932116410451-0.48503104449789647j),(0.23577597728933042-0.11713972455433475j),(0.6718659722175756-0.045080411004540855j),(0.23501810717746163-0.4599778713249002j),(0.6990719506615906-0.32392677267285774j),(0.9903828653709-0.24448271739007366j),(0.6486071159061769-0.083128358578193j),(0.9221363408953593-0.9451799993244557j),(0.7593048083858999-0.8896274005074719j),(0.973725818134753-0.07658365174760662j),(0.962085949538911-0.46015169813548773j),(0.907935588506271-0.06843435324825031j),(0.10493033436678534-0.7652530385455883j),(0.3759616946923032-0.4132375011971259j),(0.1336942350549325-0.5750330069219624j),(0.13483456783097025-0.8230899367579962j),(0.959094513343708-0.07049918513315467j),(0.3528575942707919-0.6276691058101035j),(0.5713805121504907-0.41540269284268494j),(0.9983212019562847-0.4793492082371661j),(0.9318983477130912-0.8680101406147831j),(0.42498505038806844-0.24833316648224013j),(0.7338722722680086-0.7446598567941728j),(0.030430139621129837-0.8631035186600468j),(0.6068165731893093-0.451076774689396j),(0.6446658351697578-0.8041171992940656j),(0.718449092131352-0.122624131249218j),(0.8222603251181281-0.6743491662046212j),(0.6101586108747659-0.7759547107757487j),(0.7388942498388721-0.44944329952051343j),(0.578300740983808-0.8689001140243613j),(0.9095801671231176-0.6022484588016942j),(0.2295070917448978-0.46256738477066517j),(0.9663618128465766-0.6365322955939204j),(0.41139868190848417-0.5764400806874278j),(0.24047358081906933-0.672485349393764j),(0.2802994887950334-0.028218666667682246j),(0.08116589113697625-0.5532265893942897j),(0.5043943001270904+0j),(0.17870660436685748+0.67757586657458j),(0.3579652857344551+0.606260811768538j),(0.35563854676639284+0.7852245067966429j),(0.08436760320112613+0.7396341399462601j),(0.6757958266993424+0.14842355755930725j),(0.6804837963423042+0.751162761983781j),(0.9987290081973129+0.1300672236715249j),(0.4359721151361059+0.5297822238543441j),(0.9339569645893143+0.13807255494508264j),(0.07302728577046269+0.24316196389417766j)
40,(0.7748007874983098-0.4850833007157134j),(0.02683404307897075-0.809742815431131j),(0.7016199276706958-0.16518166213772723j),(0.3609938288147442-0.28494480233920805j),(0.5850657199375778-0.7179420908051513j),(0.9604670109796045-0.9870398641380949j),(0.74644359178221-0.6449252854476588j),(0.34510213334121964-0.5493372847661505j),(0.8259676485094937-0.9257919473253302j),(0.04418609232329074-0.5424240090850335j),(0.8291934864181715-0.8522602783820186j),(0.5304934563053747-0.3030912357134623j),(0.31816796943696757-0.42485281220874116j),(0.7073324574679133-0.8737152841067561j),(0.3153720252755817-0.33148013963791645j),(0.140248085254163-0.9742304184315894j),(0.769763353913462-0.8953677975413339j),(0.41377706216093735-0.4296498800058528j),(0.9551119867738438-0.765701126995443j),(0.9224331967142159-0.8564865597109105j),(0.34444671051068354-0.09816960644047235j),(0.7814213032463638-0.15093286865450595j),(0.18508914722147285-0.0806491471026034j),(0.5700818140163979-0.8921372071470053j),(0.23859580637757327-0.3909244644441109j),(0.5394392937254477-0.6098357196430119j),(0.6177647705860616-0.1857399281908293j),(0.4452848405112897-0.8429883808763755j),(0.7588017648766074-0.5600771937269738j),(0.7098633789357737-0.7105586265683628j),(0.5963405117033241-0.613279733289339j),(0.6267640056941014-0.14946921252920053j),(0.8281444968075681-0.7038283981874653j),(0.9183029120642483-0.28399253643702105j),(0.862770911166314-0.28094778227352235j),(0.13943822189962252-0.5371638474592432j),(0.6561679547941316-0.6225641894306388j),(0.4385626049945479-0.4854993680541143j),(0.4649851134903251-0.20847223732349862j),(0.17870660436685748-0.67757586657458j),(0.49265788980671077+0j),(0.29028847386899437+0.2611244462540606j),(0.6979544118009243+0.09628051027219642j),(0.10091142871821224+0.6530269376573097j),(0.28748124293077026+0.9394844387808193j),(0.8697463444809103+0.5435577737338242j),(0.1478109540478304+0.3333941268863875j),(0.15615425792080417+0.7880336497117801j),(0.3373989386154653+0.21073933067173345j),(0.559154278586777+0.8659554862796077j)
41,(0.19688986051895052-0.9731096816416938j),(0.7249460268285227-0.9204659027348119j),(0.6833743146438276-0.43576087119531426j),(0.8272965459549972-0.6693225667175764j),(0.651997177024662-0.2563808242523826j),(0.8884481107789461-0.879393099226552j),(0.7180738855903025-0.599697592096234j),(0.2987469939231283-0.5653090935371895j),(0.08252239466133571-0.08773921156303732j),(0.3758782277625352-0.9094429054287078j),(0.6971524166081142-0.2076689232527067j),(0.8508375968826709-0.2300003318135787j),(0.6330549720159174-0.10063433719812842j),(0.8680906803572971-0.5901031184978633j),(0.5697654565932609-0.5473543937284429j),(0.24120273361669986-0.8650755181986753j),(0.51075577100367-0.08292470054338152j),(0.3280624324099741-0.009224771423191558j),(0.24652149316571492-0.9725686215855928j),(0.6085246125044336-0.1884109054891081j),(0.7724825191332358-0.496117073797528j),(0.3734462706215841-0.5146518255284384j),(0.6272718028372465-0.4213538011252448j),(0.3862531962079201-0.19583300913721657j),(0.7655758846872587-0.6770989329987425j),(0.2492024878865129-0.2635610843276345j),(0.9650642425321492-0.01990540408177588j),(0.542169720669717-0.7713283422548285j),(0.2821649203923633-0.7916614947436663j),(0.2815121341511859-0.7840928082959511j),(0.6836114520363262-0.5622573097427177j),(0.11797798489692735-0.7747114513250689j),(0.03708496798153771-0.16966115894564804j),(0.3602769219088763-0.34195872122994053j),(0.5323004783789053-0.031715504574335696j),(0.7169826403652959-0.6850398458092654j),(0.05312999176554567-0.5905425674830652j),(0.09144052283381576-0.5471991712487592j),(0.4965696322121137-0.007839023395613043j),(0.3579652857344551-0.606260811768538j),(0.29028847386899437-0.2611244462540606j),(0.02246912559515879+0j),(0.8148492398515024+0.0038690645343947283j),(0.8084507584905233+0.4390795037727925j),(0.029591742006339072+0.39623499943003904j),(0.8434790683314078+0.2456212271065713j),(0.16829824200542343+0.6740881716783034j),(0.8164751676051506+0.26460278818744287j),(0.5623095935416973+0.2355245795565284j),(0.625606889784867+0.8316430404882801j)
42,(0.8365823974034294-0.16315880570652463j),(0.22676066193835476-0.7096117907298922j),(0.29023351984740564-0.8436064534462201j),(0.7086685446701138-0.315487000754919j),(0.3760446937784442-0.14749290449182484j),(0.2454312879420466-0.14613218447655563j),(0.949082937811768-0.7985602196915811j),(0.22917448852795974-0.5219992856757026j),(0.972667667476198-0.31815328370289175j),(0.17182634501263916-0.3160303540891839j),(0.20768635914116518-0.18515648564997655j),(0.4888272019287615-0.7505764893208727j),(0.3565123451647261-0.9688218198114734j),(0.39445531685104873-0.6489500552666105j),(0.3892944916233825-0.9284182236948986j),(0.2259783577317741-0.918271325285019j),(0.6650159545172406-0.8583665927843309j),(0.24426670956170882-0.41012314746506695j),(0.04416459503864212-0.6842826895867599j),(0.0775955012411832-0.71488555865367j),(0.051434972555910674-0.8668669400788295j),(0.3068260647218771-0.327482002487684j),(0.4058080548481794-0.841027861143545j),(0.6823007622864602-0.7475638354999755j),(0.4296422197813433-0.030887464206291848j),(0.07665830370177318-0.33381574540912884j),(0.06256517555933183-0.5250580586556345j),(0.582258834067643-0.07086461325454885j),(0.7777755325671866-0.5736818839089655j),(0.7530896148866952-0.25756253022169173j),(0.7113040973814878-0.3532286196135861j),(0.07920197909879023-0.7191798291382183j),(0.7098256795125081-0.7209177607945745j),(0.46219483157732544-0.024592807148272722j),(0.11680113630182243-0.9548545436141141j),(0.18430196265421928-0.5679525760013004j),(0.819542935000961-0.0996168157562376j),(0.32006977072963305-0.09180909454036734j),(0.7647272491376768-0.8498237199324582j),(0.35563854676639284-0.7852245067966429j),(0.6979544118009243-0.09628051027219642j),(0.8148492398515024-0.0038690645343947283j),(0.06221604649650614+0j),(0.23427500775592713+0.5718657604502597j),(0.022487003574479858+0.8005090996570577j),(0.18153467707936888+0.574264398272458j),(0.7328238067189168+0.8254764163469188j),(0.0977059352358498+0.9969848849840224j),(0.8155735934296727+0.4993007867638558j),(0.40038247741094224+0.5580377271129265j)
43,(0.6769325943364696-0.5332606587178386j),(0.30491741305623854-0.675445498933348j),(0.8821357384912563-0.2072560034205203j),(0.7164844768045121-0.4182754678560374j),(0.9753012658942526-0.36698111985418314j),(0.5543852497512862-0.06500438688760046j),(0.05914641107121654-0.8735750798560789j),(0.8515330875470842-0.8307927743827581j),(0.5602102876049627-0.5734828901277842j),(0.5982568131825561-0.7581947890622317j),(0.8436646041481074-0.8271222533156875j),(0.2857044367756226-0.11794905270928768j),(0.4081870747699684-0.66727275519882j),(0.39969076280772575-0.5500034338126074j),(0.6077117640378348-0.6373750246563625j),(0.20755867087549285-0.28328190133130493j),(0.7844394187192351-0.4275298766423081j),(0.5662771203206328-0.1661383365306648j),(0.6124815586632959-0.13648663902915192j),(0.3395484762886283-0.3717004307740749j),(0.06132091709278786-0.9935049912953648j),(0.8614486655043105-0.6753714888740207j),(0.687375810348687-0.5485582147582285j),(0.30537559577199236-0.6218757498481471j),(0.15980477242251034-0.3306028215824497j),(0.6912784499238961-0.15249053126607548j),(0.8397189333513368-0.4465745374674248j),(0.8279726149087582-0.03181998630805216j),(0.8727017532098709-0.2696898432389273j),(0.9519152110445745-0.3965589111059956j),(0.6827268385261845-0.32366132868962794j),(0.8225460964359749-0.5067887216271136j),(0.9643561207970177-0.6458903464774914j),(0.5226878086069611-0.5630786628384293j),(0.8900974984356375-0.2827149890404138j),(0.8316476013032467-0.16865591114275857j),(0.8307104609577906-0.5456085677837115j),(0.6768303716175297-0.031153544376016584j),(0.10156339115083912-0.01670804861101205j),(0.08436760320112613-0.7396341399462601j),(0.10091142871821224-0.6530269376573097j),(0.8084507584905233-0.4390795037727925j),(0.23427500775592713-0.5718657604502597j),(0.6855651222432796+0j),(0.6447741419602225+0.06340157815714009j),(0.6165870927761172+0.9354519507563482j),(0.5291699223228578+0.6980612805391493j),(0.27248181243039316+0.2418391221369054j),(0.5708658820543681+0.6129735713664142j),(0.7091123250658444+0.09616353474165962j)
44,(0.276391949379039-0.5502494893431848j),(0.9782584845587248-0.4687601080091127j),(0.5385719868036649-0.7413786846807816j),(0.4472761714476312-0.025443617829796428j),(0.039267638965948204-0.9147905393397409j),(0.9807843854799008-0.7031980663264155j),(0.3120053199513253-0.5486006023444139j),(0.04523209463814981-0.8478653082493675j),(0.3272057933059014-0.9408772015744091j),(0.6077789887104501-0.4106122307496667j),(0.41518633544601935-0.693519834145117j),(0.6617652715398507-0.6894779267214487j),(0.5543993991779285-0.6891125916516007j),(0.8786090698822415-0.9271344424895775j),(0.16207141384795698-0.2196428303956357j),(0.5569807297529983-0.9483484928990755j),(0.8744699070691319-0.6025105990623122j),(0.36885657772356706-0.0389609225953883j),(0.6941095277381959-0.9904223926652312j),(0.18232965690439074-0.1376062233037081j),(0.8856815531480008-0.9590440793174885j),(0.10406273266904154-0.4157378283753792j),(0.3922286058176401-0.7426590951838117j),(0.6560566958435468-0.13704882695100995j),(0.5878793868740703-0.5992961355142983j),(0.9903592569188954-0.6704825626685488j),(0.5268563920783306-0.8642597651596815j),(0.8115578877498233-0.389103859876864j),(0.9539126723527592-0.6359336148100977j),(0.05190134993951856-0.3609774982905857j),(0.6132866159249918-0.6973107259233475j),(0.46939840824350976-0.6720007935908379j),(0.5053617385387801-0.049830219284946464j),(0.6106790695153169-0.33124592411867615j),(0.11881143676278427-0.8358457523825626j),(0.6985560898539105-0.5876316975399112j),(0.1207813276174301-0.10982969577963098j),(0.7910691469797188-0.29281375042786906j),(0.433835790948476-0.3960725875144163j),(0.6757958266993424-0.14842355755930725j),(0.28748124293077026-0.9394844387808193j),(0.029591742006339072-0.39623499943003904j),(0.022487003574479858-0.8005090996570577j),(0.6447741419602225-0.06340157815714009j),(0.15807620442165138+0j),(0.7006634946397724+0.8930717862706321j),(0.49708647555010943+0.26550081163892336j),(0.8754098457880606+0.9485957703094574j),(0.724121264024748+0.9652404187811241j),(0.12949220974520104+0.5860553652329645j)
45,(0.3505998762052138-0.7565909597189456j),(0.43869592480624864-0.43627633913572905j),(0.4815214254937351-0.552197118807613j),(0.7929261768871447-0.5481124108723172j),(0.4634621825731863-0.3856783283474968j),(0.0770852914518636-0.8107048011397666j),(0.7916408378801644-0.15327285195136964j),(0.26151527601762814-0.05129402755179602j),(0.8804834698317966-0.8932458394244017j),(0.33080966327775707-0.24385319616560952j),(0.992080301619504-0.5437196290154804j),(0.5144208727750035-0.4685918811570915j),(0.5966496226296887-0.7091868277024781j),(0.6484595429323957-0.3067810039694938j),(0.34685048475011504-0.26826216225341826j),(0.5817208615064259-0.24911474884113194j),(0.894529179855035-0.20946153978488624j),(0.9851067573996493-0.5944869651857375j),(0.5718308465975255-0.2026238955805103j),(0.17268089266693232-0.1527434910608253j),(0.5443687056126092-0.029927546324963528j),(0.7577817638907292-0.06747532336807804j),(0.735300390767509-0.14177439121791424j),(0.335438413601855-0.7293278753407951j),(0.5190239713575943-0.9970291943857542j),(0.40131406404092096-0.4510707238521108j),(0.30052126678871227-0.6283345813915664j),(0.19692764308726451-0.9955123047258212j),(0.9140796241843586-0.9174467801043455j),(0.6626130003860689-0.795107151058391j),(0.7558215475159521-0.1715702935536627j),(0.2462452814054219-0.8703525775056049j),(0.027737981818200974-0.5852779848262987j),(0.33791594194407926-0.14909938475821505j),(0.9381882608347141-0.34615359549683666j),(0.0972871938900336-0.906555201653135j),(0.5420117010435065-0.6165973233283967j),(0.21423364809668-0.9002267716009977j),(0.2539926095386019-0.7559326963236428j),(0.6804837963423042-0.751162761983781j),(0.8697463444809103-0.5435577737338242j),(0.8434790683314078-0.2456212271065713j),(0.18153467707936888-0.574264398272458j),(0.6165870927761172-0.9354519507563482j),(0.7006634946397724-0.8930717862706321j),(0.3128509067692752+0j),(0.34819897251150733+0.8031925379138292j),(0.7519631152206769+0.7942421015557092j),(0.5951767079964156+0.24118664164991943j),(0.4490616784497261+0.7507259154152912j)
46,(0.3014229720189141-0.13299264904547226j),(0.39190154981653647-0.8099756861853236j),(0.7639076300053376-0.8098044704028418j),(0.8238858927123476-0.9404345628847449j),(0.18593668895271198-0.030124890646748725j),(0.2665419022296842-0.11727845621471256j),(0.9472066335896641-0.476337526565777j),(0.7881692203235162-0.27145768356014666j),(0.7466893202956508-0.5050433696540669j),(0.7774795425944927-0.21456633649128043j),(0.11393437560365949-0.9395867797569598j),(0.5910303044997672-0.5644118868246644j),(0.8491858029385461-0.7384049370500363j),(0.36134444459111836-0.3526985939052002j),(0.1296137927051565-0.5593431435397758j),(0.7829003525653819-0.10947789746296943j),(0.7753314650279604-0.26122811290500025j),(0.5057681517540754-0.33233271035044787j),(0.2995291255782425-0.50857387051599j),(0.4107243847638785-0.8025417924404668j),(0.6038035110092353-0.4372072665635164j),(0.7030197433116113-0.45470115724351345j),(0.05789200351450974-0.01910950011707535j),(0.6029378407924105-0.11937501567430475j),(0.2695941475076695-0.9378318959904307j),(0.7122993637664767-0.8751081059826484j),(0.14560199927026263-0.9127453659453292j),(0.7089209401814452-0.3691594794580664j),(0.7668553272675421-0.7382801208136993j),(0.7084000554962231-0.28121518877488627j),(0.027093460373634692-0.021005239199547998j),(0.9019113520207004-0.841851930630207j),(0.09823101699966641-0.45509797960997256j),(0.6674430864190626-0.0550005468579573j),(0.1522434000799212-0.5614737343256523j),(0.17746617723606684-0.13634943140781652j),(0.8832825693485753-0.03509514743873243j),(0.5056260549538508-0.39250522422521406j),(0.17720443794408025-0.6515156291386875j),(0.9987290081973129-0.1300672236715249j),(0.1478109540478304-0.3333941268863875j),(0.16829824200542343-0.6740881716783034j),(0.7328238067189168-0.8254764163469188j),(0.5291699223228578-0.6980612805391493j),(0.49708647555010943-0.26550081163892336j),(0.34819897251150733-0.8031925379138292j),(0.6062541216417835+0j),(0.4423867641602437+0.00039526247261811864j),(0.9126514548597575+0.9646418554843269j),(0.2986543308471328+0.812874945526222j)
47,(0.9491892263246784-0.3433981405899549j),(0.25277242310491543-0.07795741510519172j),(0.8408577047844299-0.95015156943164j),(0.7499006639969237-0.9233290174616451j),(0.605076223083342-0.06635207879832972j),(0.7790301601802839-0.7803887677358706j),(0.3616087665502884-0.010716202632462979j),(0.8218306071606647-0.30430751330907746j),(0.08492140946796267-0.16987170919118422j),(0.6679064552500378-0.46932647138866734j),(0.4778137809058741-0.9004806291480973j),(0.13167637778647467-0.8339896968631132j),(0.45506109138266926-0.45083116544392754j),(0.7336242924771476-0.2016463506473254j),(0.16163508010684635-0.30793016330321865j),(0.281022950830745-0.04359883245955143j),(0.10423952383998558-0.2738161695331248j),(0.7108960178422767-0.6278494117958808j),(0.36793416038332283-0.21463553007635294j),(0.5450698063858975-0.6362348091223059j),(0.20924531779229105-0.8302692206223937j),(0.4355048275625324-0.3431610954278427j),(0.19576053323093978-0.5002031688463756j),(0.4283173078791982-0.11449293289657625j),(0.1013097805776978-0.04546378682513097j),(0.7474672821790639-0.4023866722969921j),(0.5591142731810824-0.0710800808946358j),(0.3875514570678008-0.7176904708876833j),(0.07948829913900257-0.6296616772200767j),(0.7453541500086142-0.14711734534013432j),(0.22737677406876589-0.7471991614770895j),(0.9839218404043704-0.720487749311194j),(0.7176400902299511-0.6621611986655935j),(0.7565190755934255-0.2564025243979171j),(0.24446762707857983-0.40854570734771367j),(0.6926167422438195-0.42738291013442353j),(0.9314310537506796-0.3002571082085468j),(0.6460842968370454-0.7245947544712377j),(0.4646437772629143-0.6487186419473159j),(0.4359721151361059-0.5297822238543441j),(0.15615425792080417-0.7880336497117801j),(0.8164751676051506-0.26460278818744287j),(0.0977059352358498-0.9969848849840224j),(0.27248181243039316-0.2418391221369054j),(0.8754098457880606-0.9485957703094574j),(0.7519631152206769-0.7942421015557092j),(0.4423867641602437-0.00039526247261811864j),(0.37253762210874175+0j),(0.21056560160662674+0.0650731705147638j),(0.8919518133709049+0.05446307749383561j)
48,(0.7003219400239962-0.6105266247196814j),(0.609470029799847-0.702792782478417j),(0.024116658431697302-0.8292994815586405j),(0.14585921777026445-0.8645783434414686j),(0.4947338981189825-0.6466731649036985j),(0.9776152602826093-0.11349305150421762j),(0.35915424298909704-0.9829698964999916j),(0.5574412189178168-0.08583439678826787j),(0.49584900543491683-0.8604357523211342j),(0.2092106160931474-0.4895556102477663j),(0.0386142572213376-0.7380985766947443j),(0.5532583235473832-0.48739722443152766j),(0.40265494580611416-0.7772379322717284j),(0.26595368222646576-0.20168346941369397j),(0.755978602324634-0.33655531145878603j),(0.6430927439914347-0.9675664015662209j),(0.19069652056649933-0.5483623659722316j),(0.7331767178137133-0.576603378300763j),(0.9630971896304914-0.7379037465479742j),(0.5928772640327797-0.5436665000597697j),(0.9538457722550259-0.9366515129065062j),(0.4719702711151291-0.48606830494072417j),(0.9055971761696937-0.9407941746337142j),(0.10690432695963792-0.6806459379570509j),(0.5610952326262995-0.6225021314909145j),(0.6006228927312509-0.1803452989582589j),(0.21840432117575537-0.8401969132069719j),(0.20412143701438057-0.3071846260126323j),(0.45640022517710344-0.3952445371702443j),(0.46557923989565286-0.3563171754765905j),(0.26237889953268645-0.27087379006869683j),(0.6899735296607341-0.31838935960679904j),(0.859288254735996-0.3430242775828374j),(0.45624313354186585-0.7282581820789965j),(0.6402349709351647-0.2552975171436759j),(0.7556261154261442-0.8962086098140969j),(0.24284481825268245-0.9378074932848219j),(0.25760998216390585-0.051432182139257376j),(0.8962671340899844-0.9995130242252446j),(0.9339569645893143-0.13807255494508264j),(0.3373989386154653-0.21073933067173345j),(0.5623095935416973-0.2355245795565284j),(0.8155735934296727-0.4993007867638558j),(0.5708658820543681-0.6129735713664142j),(0.724121264024748-0.9652404187811241j),(0.5951767079964156-0.24118664164991943j),(0.9126514548597575-0.9646418554843269j),(0.21056560160662674-0.0650731705147638j),(0.8509447901059575+0j),(0.1343198547668658+0.411869172279937j)
49,(0.8713932587090268-0.6626898153865965j),(0.6586033904447149-0.12913582865269935j),(0.26675660826813685-0.2201988640789062j),(0.03265573588703796-0.3023520586191062j),(0.9607565781362486-0.8990375180607231j),(0.37181565304004827-0.8716514763712832j),(0.2749459028388709-0.787919587570402j),(0.3004057413100789-0.029871118851931167j),(0.7348850194335481-0.7125355202921347j),(0.7449977811569402-0.9513119750492715j),(0.7649477444481216-0.5979270242019203j),(0.03785459577325656-0.3947660792497204j),(0.15361540609044733-0.7656445483713978j),(0.48449556722882614-0.6414846635237877j),(0.5499235065176242-0.29331566125850794j),(0.5213525439678746-0.5903609386296624j),(0.2063748722666543-0.5471468344267408j),(0.4997168202119594-0.4718948655120033j),(0.41819858068865245-0.08262981571384853j),(0.2413306654670232-0.5563288745643252j),(0.9787671598571319-0.9806935221553038j),(0.5973928830223804-0.8285553297889388j),(0.5394744992583667-0.19501937902834765j),(0.07887842657848676-0.8806102562516951j),(0.10675727043551142-0.122537215401753j),(0.1933427466545281-0.8200768992018845j),(0.9890900563729746-0.24520154354783152j),(0.7844934674217917-0.9580357058915322j),(0.45497384190712276-0.6789922596821706j),(0.9119748902782893-0.6429983123692088j),(0.8325741237470848-0.5782658194921112j),(0.719167843592557-0.7169999894216463j),(0.4842227791363508-0.5369045613988529j),(0.6697801172150647-0.3979150185315041j),(0.019618708871782298-0.1317534084860872j),(0.5515419671622032-0.22672679524131312j),(0.7887225932214611-0.6910649330202612j),(0.19776815174640017-0.8969629582133182j),(0.3580226213055595-0.3487107735846574j),(0.07302728577046269-0.24316196389417766j),(0.559154278586777-0.8659554862796077j),(0.625606889784867-0.8316430404882801j),(0.40038247741094224-0.5580377271129265j),(0.7091123250658444-0.09616353474165962j),(0.12949220974520104-0.5860553652329645j),(0.4490616784497261-0.7507259154152912j),(0.2986543308471328-0.812874945526222j),(0.8919518133709049-0.05446307749383561j),(0.1343198547668658-0.411869172279937j),(0.347016448104146+0j)
